pathway	pathway_rn	pathway_label	model_a	organism_a	model_b	organism_b	reaction_count_a	reaction_count_b	intersection_count	union_count	only_a_count	only_b_count	jaccard	jaccard_percent	identical_reaction_set
map00030	rn00030	Pentose phosphate pathway	iECED1_1282	Escherichia coli ED1a	iECUMN_1333	Escherichia coli UMN026	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECED1_1282	Escherichia coli ED1a	iECW_1372	Escherichia coli W	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECED1_1282	Escherichia coli ED1a	iECs_1301	Escherichia coli O157:H7 str. Sakai	34	33	33	34	1	0	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECED1_1282	Escherichia coli ED1a	iEKO11_1354	Escherichia coli KO11FL	34	32	32	34	2	0	0.9412	94.12	0
map00030	rn00030	Pentose phosphate pathway	iECED1_1282	Escherichia coli ED1a	iETEC_1333	Escherichia coli ETEC H10407	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECED1_1282	Escherichia coli ED1a	iEcDH1_1363	Escherichia coli DH1	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECED1_1282	Escherichia coli ED1a	iEcE24377_1341	Escherichia coli O139:H28 str. E24377A	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECED1_1282	Escherichia coli ED1a	iEcHS_1320	Escherichia coli HS	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECED1_1282	Escherichia coli ED1a	iEcSMS35_1347	Escherichia coli SMS-3-5	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECED1_1282	Escherichia coli ED1a	iEcolC_1368	Escherichia coli ATCC 8739	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECED1_1282	Escherichia coli ED1a	iG2583_1286	Escherichia coli O55:H7 str. CB9615	34	33	33	34	1	0	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECED1_1282	Escherichia coli ED1a	iJO1366	Escherichia coli str. K-12 substr. MG1655	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECED1_1282	Escherichia coli ED1a	iJR904	Escherichia coli str. K-12 substr. MG1655	34	32	32	34	2	0	0.9412	94.12	0
map00030	rn00030	Pentose phosphate pathway	iECED1_1282	Escherichia coli ED1a	iLF82_1304	Escherichia coli LF82	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECED1_1282	Escherichia coli ED1a	iML1515	Escherichia coli str. K-12 substr. MG1655	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECED1_1282	Escherichia coli ED1a	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECED1_1282	Escherichia coli ED1a	iUMN146_1321	Escherichia coli UM146	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECED1_1282	Escherichia coli ED1a	iUMNK88_1353	Escherichia coli UMNK88	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECED1_1282	Escherichia coli ED1a	iUTI89_1310	Escherichia coli UTI89	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECED1_1282	Escherichia coli ED1a	iWFL_1372	Escherichia coli W	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECED1_1282	Escherichia coli ED1a	iY75_1357	Escherichia coli str. K-12 substr. W3110	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECED1_1282	Escherichia coli ED1a	iZ_1308	Escherichia coli O157:H7 str. EDL933	34	33	33	34	1	0	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECED1_1282	Escherichia coli ED1a	ic_1306	Escherichia coli CFT073	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECH74115_1262	Escherichia coli O157:H7 str. EC4115	iECIAI1_1343	Escherichia coli IAI1	33	34	33	34	0	1	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECH74115_1262	Escherichia coli O157:H7 str. EC4115	iECIAI39_1322	Escherichia coli IAI39	33	34	33	34	0	1	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECH74115_1262	Escherichia coli O157:H7 str. EC4115	iECNA114_1301	Escherichia coli NA114	33	34	33	34	0	1	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECH74115_1262	Escherichia coli O157:H7 str. EC4115	iECO103_1326	Escherichia coli O103:H2 str. 12009	33	34	33	34	0	1	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECH74115_1262	Escherichia coli O157:H7 str. EC4115	iECO111_1330	Escherichia coli O111:H- str. 11128	33	34	33	34	0	1	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECH74115_1262	Escherichia coli O157:H7 str. EC4115	iECO26_1355	Escherichia coli O26:H11 str. 11368	33	34	33	34	0	1	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECH74115_1262	Escherichia coli O157:H7 str. EC4115	iECOK1_1307	Escherichia coli IHE3034	33	34	33	34	0	1	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECH74115_1262	Escherichia coli O157:H7 str. EC4115	iECP_1309	Escherichia coli 536	33	34	33	34	0	1	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECH74115_1262	Escherichia coli O157:H7 str. EC4115	iECS88_1305	Escherichia coli S88	33	34	33	34	0	1	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECH74115_1262	Escherichia coli O157:H7 str. EC4115	iECSE_1348	Escherichia coli SE11	33	34	33	34	0	1	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECH74115_1262	Escherichia coli O157:H7 str. EC4115	iECSF_1327	Escherichia coli SE15	33	34	33	34	0	1	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECH74115_1262	Escherichia coli O157:H7 str. EC4115	iECSP_1301	Escherichia coli O157:H7 str. TW14359	33	33	33	33	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECH74115_1262	Escherichia coli O157:H7 str. EC4115	iECUMN_1333	Escherichia coli UMN026	33	34	33	34	0	1	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECH74115_1262	Escherichia coli O157:H7 str. EC4115	iECW_1372	Escherichia coli W	33	34	33	34	0	1	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECH74115_1262	Escherichia coli O157:H7 str. EC4115	iECs_1301	Escherichia coli O157:H7 str. Sakai	33	33	33	33	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECH74115_1262	Escherichia coli O157:H7 str. EC4115	iEKO11_1354	Escherichia coli KO11FL	33	32	31	34	2	1	0.9118	91.18	0
map00030	rn00030	Pentose phosphate pathway	iECH74115_1262	Escherichia coli O157:H7 str. EC4115	iETEC_1333	Escherichia coli ETEC H10407	33	34	33	34	0	1	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECH74115_1262	Escherichia coli O157:H7 str. EC4115	iEcDH1_1363	Escherichia coli DH1	33	34	33	34	0	1	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECH74115_1262	Escherichia coli O157:H7 str. EC4115	iEcE24377_1341	Escherichia coli O139:H28 str. E24377A	33	34	33	34	0	1	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECH74115_1262	Escherichia coli O157:H7 str. EC4115	iEcHS_1320	Escherichia coli HS	33	34	33	34	0	1	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECH74115_1262	Escherichia coli O157:H7 str. EC4115	iEcSMS35_1347	Escherichia coli SMS-3-5	33	34	33	34	0	1	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECH74115_1262	Escherichia coli O157:H7 str. EC4115	iEcolC_1368	Escherichia coli ATCC 8739	33	34	33	34	0	1	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECH74115_1262	Escherichia coli O157:H7 str. EC4115	iG2583_1286	Escherichia coli O55:H7 str. CB9615	33	33	33	33	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECH74115_1262	Escherichia coli O157:H7 str. EC4115	iJO1366	Escherichia coli str. K-12 substr. MG1655	33	34	33	34	0	1	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECH74115_1262	Escherichia coli O157:H7 str. EC4115	iJR904	Escherichia coli str. K-12 substr. MG1655	33	32	31	34	2	1	0.9118	91.18	0
map00030	rn00030	Pentose phosphate pathway	iECH74115_1262	Escherichia coli O157:H7 str. EC4115	iLF82_1304	Escherichia coli LF82	33	34	33	34	0	1	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECH74115_1262	Escherichia coli O157:H7 str. EC4115	iML1515	Escherichia coli str. K-12 substr. MG1655	33	34	33	34	0	1	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECH74115_1262	Escherichia coli O157:H7 str. EC4115	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	33	34	33	34	0	1	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECH74115_1262	Escherichia coli O157:H7 str. EC4115	iUMN146_1321	Escherichia coli UM146	33	34	33	34	0	1	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECH74115_1262	Escherichia coli O157:H7 str. EC4115	iUMNK88_1353	Escherichia coli UMNK88	33	34	33	34	0	1	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECH74115_1262	Escherichia coli O157:H7 str. EC4115	iUTI89_1310	Escherichia coli UTI89	33	34	33	34	0	1	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECH74115_1262	Escherichia coli O157:H7 str. EC4115	iWFL_1372	Escherichia coli W	33	34	33	34	0	1	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECH74115_1262	Escherichia coli O157:H7 str. EC4115	iY75_1357	Escherichia coli str. K-12 substr. W3110	33	34	33	34	0	1	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECH74115_1262	Escherichia coli O157:H7 str. EC4115	iZ_1308	Escherichia coli O157:H7 str. EDL933	33	33	33	33	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECH74115_1262	Escherichia coli O157:H7 str. EC4115	ic_1306	Escherichia coli CFT073	33	34	33	34	0	1	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECIAI1_1343	Escherichia coli IAI1	iECIAI39_1322	Escherichia coli IAI39	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECIAI1_1343	Escherichia coli IAI1	iECNA114_1301	Escherichia coli NA114	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECIAI1_1343	Escherichia coli IAI1	iECO103_1326	Escherichia coli O103:H2 str. 12009	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECIAI1_1343	Escherichia coli IAI1	iECO111_1330	Escherichia coli O111:H- str. 11128	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECIAI1_1343	Escherichia coli IAI1	iECO26_1355	Escherichia coli O26:H11 str. 11368	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECIAI1_1343	Escherichia coli IAI1	iECOK1_1307	Escherichia coli IHE3034	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECIAI1_1343	Escherichia coli IAI1	iECP_1309	Escherichia coli 536	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECIAI1_1343	Escherichia coli IAI1	iECS88_1305	Escherichia coli S88	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECIAI1_1343	Escherichia coli IAI1	iECSE_1348	Escherichia coli SE11	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECIAI1_1343	Escherichia coli IAI1	iECSF_1327	Escherichia coli SE15	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECIAI1_1343	Escherichia coli IAI1	iECSP_1301	Escherichia coli O157:H7 str. TW14359	34	33	33	34	1	0	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECIAI1_1343	Escherichia coli IAI1	iECUMN_1333	Escherichia coli UMN026	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECIAI1_1343	Escherichia coli IAI1	iECW_1372	Escherichia coli W	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECIAI1_1343	Escherichia coli IAI1	iECs_1301	Escherichia coli O157:H7 str. Sakai	34	33	33	34	1	0	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECIAI1_1343	Escherichia coli IAI1	iEKO11_1354	Escherichia coli KO11FL	34	32	32	34	2	0	0.9412	94.12	0
map00030	rn00030	Pentose phosphate pathway	iECIAI1_1343	Escherichia coli IAI1	iETEC_1333	Escherichia coli ETEC H10407	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECIAI1_1343	Escherichia coli IAI1	iEcDH1_1363	Escherichia coli DH1	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECIAI1_1343	Escherichia coli IAI1	iEcE24377_1341	Escherichia coli O139:H28 str. E24377A	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECIAI1_1343	Escherichia coli IAI1	iEcHS_1320	Escherichia coli HS	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECIAI1_1343	Escherichia coli IAI1	iEcSMS35_1347	Escherichia coli SMS-3-5	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECIAI1_1343	Escherichia coli IAI1	iEcolC_1368	Escherichia coli ATCC 8739	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECIAI1_1343	Escherichia coli IAI1	iG2583_1286	Escherichia coli O55:H7 str. CB9615	34	33	33	34	1	0	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECIAI1_1343	Escherichia coli IAI1	iJO1366	Escherichia coli str. K-12 substr. MG1655	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECIAI1_1343	Escherichia coli IAI1	iJR904	Escherichia coli str. K-12 substr. MG1655	34	32	32	34	2	0	0.9412	94.12	0
map00030	rn00030	Pentose phosphate pathway	iECIAI1_1343	Escherichia coli IAI1	iLF82_1304	Escherichia coli LF82	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECIAI1_1343	Escherichia coli IAI1	iML1515	Escherichia coli str. K-12 substr. MG1655	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECIAI1_1343	Escherichia coli IAI1	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECIAI1_1343	Escherichia coli IAI1	iUMN146_1321	Escherichia coli UM146	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECIAI1_1343	Escherichia coli IAI1	iUMNK88_1353	Escherichia coli UMNK88	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECIAI1_1343	Escherichia coli IAI1	iUTI89_1310	Escherichia coli UTI89	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECIAI1_1343	Escherichia coli IAI1	iWFL_1372	Escherichia coli W	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECIAI1_1343	Escherichia coli IAI1	iY75_1357	Escherichia coli str. K-12 substr. W3110	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECIAI1_1343	Escherichia coli IAI1	iZ_1308	Escherichia coli O157:H7 str. EDL933	34	33	33	34	1	0	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECIAI1_1343	Escherichia coli IAI1	ic_1306	Escherichia coli CFT073	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECIAI39_1322	Escherichia coli IAI39	iECNA114_1301	Escherichia coli NA114	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECIAI39_1322	Escherichia coli IAI39	iECO103_1326	Escherichia coli O103:H2 str. 12009	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECIAI39_1322	Escherichia coli IAI39	iECO111_1330	Escherichia coli O111:H- str. 11128	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECIAI39_1322	Escherichia coli IAI39	iECO26_1355	Escherichia coli O26:H11 str. 11368	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECIAI39_1322	Escherichia coli IAI39	iECOK1_1307	Escherichia coli IHE3034	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECIAI39_1322	Escherichia coli IAI39	iECP_1309	Escherichia coli 536	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECIAI39_1322	Escherichia coli IAI39	iECS88_1305	Escherichia coli S88	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECIAI39_1322	Escherichia coli IAI39	iECSE_1348	Escherichia coli SE11	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECIAI39_1322	Escherichia coli IAI39	iECSF_1327	Escherichia coli SE15	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECIAI39_1322	Escherichia coli IAI39	iECSP_1301	Escherichia coli O157:H7 str. TW14359	34	33	33	34	1	0	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECIAI39_1322	Escherichia coli IAI39	iECUMN_1333	Escherichia coli UMN026	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECIAI39_1322	Escherichia coli IAI39	iECW_1372	Escherichia coli W	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECIAI39_1322	Escherichia coli IAI39	iECs_1301	Escherichia coli O157:H7 str. Sakai	34	33	33	34	1	0	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECIAI39_1322	Escherichia coli IAI39	iEKO11_1354	Escherichia coli KO11FL	34	32	32	34	2	0	0.9412	94.12	0
map00030	rn00030	Pentose phosphate pathway	iECIAI39_1322	Escherichia coli IAI39	iETEC_1333	Escherichia coli ETEC H10407	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECIAI39_1322	Escherichia coli IAI39	iEcDH1_1363	Escherichia coli DH1	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECIAI39_1322	Escherichia coli IAI39	iEcE24377_1341	Escherichia coli O139:H28 str. E24377A	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECIAI39_1322	Escherichia coli IAI39	iEcHS_1320	Escherichia coli HS	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECIAI39_1322	Escherichia coli IAI39	iEcSMS35_1347	Escherichia coli SMS-3-5	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECIAI39_1322	Escherichia coli IAI39	iEcolC_1368	Escherichia coli ATCC 8739	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECIAI39_1322	Escherichia coli IAI39	iG2583_1286	Escherichia coli O55:H7 str. CB9615	34	33	33	34	1	0	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECIAI39_1322	Escherichia coli IAI39	iJO1366	Escherichia coli str. K-12 substr. MG1655	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECIAI39_1322	Escherichia coli IAI39	iJR904	Escherichia coli str. K-12 substr. MG1655	34	32	32	34	2	0	0.9412	94.12	0
map00030	rn00030	Pentose phosphate pathway	iECIAI39_1322	Escherichia coli IAI39	iLF82_1304	Escherichia coli LF82	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECIAI39_1322	Escherichia coli IAI39	iML1515	Escherichia coli str. K-12 substr. MG1655	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECIAI39_1322	Escherichia coli IAI39	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECIAI39_1322	Escherichia coli IAI39	iUMN146_1321	Escherichia coli UM146	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECIAI39_1322	Escherichia coli IAI39	iUMNK88_1353	Escherichia coli UMNK88	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECIAI39_1322	Escherichia coli IAI39	iUTI89_1310	Escherichia coli UTI89	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECIAI39_1322	Escherichia coli IAI39	iWFL_1372	Escherichia coli W	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECIAI39_1322	Escherichia coli IAI39	iY75_1357	Escherichia coli str. K-12 substr. W3110	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECIAI39_1322	Escherichia coli IAI39	iZ_1308	Escherichia coli O157:H7 str. EDL933	34	33	33	34	1	0	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECIAI39_1322	Escherichia coli IAI39	ic_1306	Escherichia coli CFT073	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECNA114_1301	Escherichia coli NA114	iECO103_1326	Escherichia coli O103:H2 str. 12009	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECNA114_1301	Escherichia coli NA114	iECO111_1330	Escherichia coli O111:H- str. 11128	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECNA114_1301	Escherichia coli NA114	iECO26_1355	Escherichia coli O26:H11 str. 11368	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECNA114_1301	Escherichia coli NA114	iECOK1_1307	Escherichia coli IHE3034	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECNA114_1301	Escherichia coli NA114	iECP_1309	Escherichia coli 536	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECNA114_1301	Escherichia coli NA114	iECS88_1305	Escherichia coli S88	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECNA114_1301	Escherichia coli NA114	iECSE_1348	Escherichia coli SE11	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECNA114_1301	Escherichia coli NA114	iECSF_1327	Escherichia coli SE15	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECNA114_1301	Escherichia coli NA114	iECSP_1301	Escherichia coli O157:H7 str. TW14359	34	33	33	34	1	0	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECNA114_1301	Escherichia coli NA114	iECUMN_1333	Escherichia coli UMN026	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECNA114_1301	Escherichia coli NA114	iECW_1372	Escherichia coli W	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECNA114_1301	Escherichia coli NA114	iECs_1301	Escherichia coli O157:H7 str. Sakai	34	33	33	34	1	0	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECNA114_1301	Escherichia coli NA114	iEKO11_1354	Escherichia coli KO11FL	34	32	32	34	2	0	0.9412	94.12	0
map00030	rn00030	Pentose phosphate pathway	iECNA114_1301	Escherichia coli NA114	iETEC_1333	Escherichia coli ETEC H10407	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECNA114_1301	Escherichia coli NA114	iEcDH1_1363	Escherichia coli DH1	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECNA114_1301	Escherichia coli NA114	iEcE24377_1341	Escherichia coli O139:H28 str. E24377A	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECNA114_1301	Escherichia coli NA114	iEcHS_1320	Escherichia coli HS	34	34	34	34	0	0	1.0	100.0	1
